transaction_count,balance_native,total_gas_used,is_bot
21,6.5299,687324.0,0
77,30.3417,2049574.0,0
25,8.2837,1772223.0,0
37,16.448,2483995.0,0
19,10.3965,862710.0,0
53,18.4234,3268630.0,0
62,27.1812,1935640.0,0
11,3.9157,606809.0,0
50,3.4094,1611571.0,0
85,23.4876,3015582.0,0
27,17.6265,2175844.0,0
134,49.743,8083141.0,0
13,10.0649,1142516.0,0
33,15.1875,3053079.0,0
28,0.5914,1496454.0,0
90,27.8853,7235573.0,0
34,3.9489,3108274.0,0
33,6.4195,767971.0,0
75,19.2457,3753180.0,0
31,24.8851,1404149.0,0
45,9.042,1784281.0,0
80,6.2,5118732.0,0
229,51.6832,9185905.0,0
196,57.9807,6867801.0,0
47,10.8004,3205727.0,0
33,24.1033,809878.0,0
52,21.1222,3621401.0,0
25,4.3575,1572780.0,0
154,29.4401,11669130.0,0
320,160.1696,15195390.0,0
89,32.8348,5898983.0,0
55,14.4184,5306163.0,0
38,6.8142,973956.0,0
203,42.7114,7585136.0,0
67,33.0193,4952670.0,0
25,4.6108,1768500.0,0
12,1.5859,532238.0,0
4,5.2316,317401.0,0
29115,0.0397,618947266.0,1
53,21.8725,1665202.0,0
72,30.6363,4376561.0,0
104,21.1295,8808539.0,0
12,10.729,1077870.0,0
244,124.0512,5783628.0,0
62,13.1612,5302869.0,0
81,27.5101,2359279.0,0
73,10.3004,2309759.0,0
43,18.1773,4068685.0,0
149,16.0659,11668612.0,0
141,33.588,12765367.0,0
35,13.1471,2631448.0,0
21707,0.0208,455911000.0,1
108,45.0587,4645067.0,0
54,18.5122,5158960.0,0
53,16.993,4073682.0,0
107,11.7244,3937137.0,0
64,28.8234,6227675.0,0
37,17.9165,2643519.0,0
80,33.9265,2577928.0,0
32,18.1,2215025.0,0
48,20.2996,3844630.0,0
60,7.2949,2764636.0,0
67,32.053,3239831.0,0
39,20.6277,2533452.0,0
103,33.2381,7729473.0,0
47,10.4166,4145511.0,0
93,31.2384,9170970.0,0
96,11.9794,8995955.0,0
6,11.2489,313002.0,0
30,10.5709,1069152.0,0
55,24.3995,1491970.0,0
44,16.927,2865075.0,0
124,69.9249,6340999.0,0
1346,191.6473,110880457.0,0
109,20.8784,8871652.0,0
94,30.8304,6483803.0,0
63,31.94,2067104.0,0
34,8.3434,1739961.0,0
1131,338.6564,35091751.0,0
69,25.6996,1682829.0,0
72,19.2573,3546361.0,0
22,6.594,1141942.0,0
37,12.8014,2644707.0,0
20,8.2511,1836000.0,0
6,4.5845,170417.0,0
53,16.3622,3768570.0,0
57,15.6222,3680147.0,0
25,13.225,1576580.0,0
36,13.4929,890286.0,0
75,13.8475,6135392.0,0
35,13.681,3204561.0,0
83,5.0468,5213563.0,0
19,7.8604,1787109.0,0
29,11.615,1586700.0,0
26,18.0749,2124473.0,0
168,70.5602,10407672.0,0
106,60.0394,3845424.0,0
48,9.1168,4199949.0,0
12,14.1425,568944.0,0
47,28.7051,1540398.0,0
143,48.2711,8050187.0,0
7,3.2946,594264.0,0
12,11.3349,253994.0,0
18,3.1846,1498695.0,0
60,35.3516,2187316.0,0
25923,0.0442,607891839.0,1
28,10.5817,824937.0,0
45,24.3041,1902694.0,0
21,6.3284,1753804.0,0
36,11.6786,3506994.0,0
50,10.0867,3349518.0,0
11,5.184,884743.0,0
141,38.3689,3486604.0,0
12,7.1309,291110.0,0
116,45.7132,10127950.0,0
57,17.3785,2614391.0,0
264,105.0895,25646989.0,0
47,22.5781,4527187.0,0
28,11.4723,2673417.0,0
84,38.82,7574330.0,0
459,48.5103,36131113.0,0
74,7.2801,5968000.0,0
119,33.2059,6894553.0,0
86,9.5745,6402937.0,0
12,12.2554,367547.0,0
16,11.9697,1238571.0,0
54,10.0656,1944929.0,0
73,7.2885,4272343.0,0
9,4.2432,877347.0,0
22,17.3993,772345.0,0
128,17.3106,6846119.0,0
17,10.2801,934266.0,0
45,12.998,1747709.0,0
90,36.2422,6313947.0,0
140,33.0273,6868163.0,0
51,26.7357,2499685.0,0
14,8.8882,432125.0,0
35,7.4084,2307679.0,0
226,106.6099,20627824.0,0
39,21.6513,3460107.0,0
69,17.4087,6520095.0,0
26,20.7376,1947520.0,0
30,17.7912,1259640.0,0
27,12.7307,1683764.0,0
146,76.7188,5592181.0,0
8,5.1839,285655.0,0
54,14.0512,2614841.0,0
187,69.0554,10292875.0,0
19,8.9094,1763852.0,0
53,8.126,3313858.0,0
128,67.1148,11701140.0,0
48,14.2357,4290690.0,0
43,14.3961,1385704.0,0
95,32.8961,4175926.0,0
156,20.9084,3904750.0,0
48,30.4387,3634141.0,0
10,9.1955,959958.0,0
69,29.8623,3047905.0,0
220,52.4463,6268242.0,0
33,11.2863,2080293.0,0
13,9.7831,1032471.0,0
30,20.4338,1893916.0,0
67,32.0716,4336842.0,0
49162,0.0239,1209731252.0,1
77,18.2841,6087785.0,0
111,54.2389,2721265.0,0
10,7.1042,916410.0,0
21,17.6696,1446505.0,0
90,37.7114,3741761.0,0
19,7.4467,889088.0,0
26,19.9002,2287752.0,0
48,28.3303,2729440.0,0
147,56.4661,7788791.0,0
36255,0.0263,840156372.0,1
21,16.981,1416158.0,0
15,8.8862,396918.0,0
152,41.7889,5623262.0,0
35,15.3891,3412152.0,0
68,4.5321,1978607.0,0
47,22.8734,1684375.0,0
166,53.598,9154637.0,0
50,18.6285,4207058.0,0
124,13.4099,2747377.0,0
39,11.7427,3163572.0,0
40,14.8796,2586803.0,0
59,8.0454,2870243.0,0
21,3.0782,1240855.0,0
101,40.2264,2503813.0,0
14,5.1467,1013042.0,0
61,13.0823,3179589.0,0
41,8.9214,1253307.0,0
20,4.5127,1697802.0,0
25,16.5448,2206132.0,0
29,8.5702,1503620.0,0
16,9.8737,809542.0,0
32,11.5191,1419908.0,0
164,3.3089,15413986.0,0
208,110.7714,15935496.0,0
122,58.5458,7306136.0,0
78,24.3211,2789805.0,0
511,192.9487,42711035.0,0
158,48.9444,4744986.0,0
83,19.1221,7383191.0,0
72,39.0657,6826639.0,0
69,22.3482,2877566.0,0
9,2.0932,833614.0,0
173,82.3564,13349958.0,0
92,12.6495,5350733.0,0
35,11.849,2690099.0,0
21,15.0327,1291416.0,0
64,29.2624,1872692.0,0
120,64.0418,7083059.0,0
21,9.7578,853405.0,0
9,10.9495,425870.0,0
105,49.3561,2317876.0,0
61,13.1578,4677025.0,0
77,26.5634,5597932.0,0
222,16.3502,12049901.0,0
42,19.1296,2150489.0,0
389,141.7238,9704476.0,0
36,13.2844,2825191.0,0
75,6.8604,3603609.0,0
67,37.0734,2749524.0,0
17,3.5934,1616673.0,0
62,15.2464,5750127.0,0
132,31.7599,12117434.0,0
81,45.7814,2461324.0,0
19,14.4177,1456235.0,0
94,8.4624,3763170.0,0
87,13.526,7383924.0,0
17,12.0213,1376847.0,0
5,6.073,241139.0,0
12,9.6665,845584.0,0
11,7.6726,363545.0,0
50,10.7438,1609733.0,0
123,38.9211,5531075.0,0
117,49.044,5270160.0,0
173,23.471,7025159.0,0
26,8.7086,653544.0,0
82,34.6369,6887331.0,0
32,21.1944,2940051.0,0
198,21.4753,5644570.0,0
51,22.6519,1858774.0,0
27,5.2362,2107804.0,0
118,49.5871,7027700.0,0
52,30.0489,3594290.0,0
42,9.5407,2749111.0,0
22,12.5623,1201792.0,0
143,29.1661,8991814.0,0
111,23.7185,2672919.0,0
27198,0.0413,608342606.0,1
50,23.3901,4278322.0,0
22,7.1144,1440181.0,0
41,7.2097,3824679.0,0
104,38.9761,7534170.0,0
111,29.6951,6893355.0,0
28,23.6006,873840.0,0
157,20.9057,12913488.0,0
102,15.5819,2842312.0,0
92,17.9073,2048756.0,0
67,25.5084,6246129.0,0
18,13.8918,420216.0,0
2,5.8043,103365.0,0
23,9.2361,1591749.0,0
30,20.3556,2954086.0,0
60,8.656,4821238.0,0
32,24.8669,2010809.0,0
87,25.8451,8387460.0,0
29,18.0194,1883470.0,0
37,6.638,2645020.0,0
11,7.008,671448.0,0
212,99.9104,4801512.0,0
11,2.7138,542224.0,0
91,18.9744,7007416.0,0
35,21.9235,955705.0,0
59,28.9146,2912544.0,0
14,1.6704,817903.0,0
60,31.9163,4346599.0,0
20,11.4064,1240532.0,0
353,47.3219,33989587.0,0
49,17.9682,3839010.0,0
77,17.2689,6613421.0,0
17,11.0409,1123849.0,0
125,50.462,7447968.0,0
207,60.4167,19682985.0,0
145,74.1377,5962044.0,0
26,6.324,1393960.0,0
7,5.9809,274620.0,0
102,6.6883,3224492.0,0
78,36.2441,5411370.0,0
16,9.7855,1180017.0,0
94,30.2264,8927608.0,0
28,18.4598,969914.0,0
59,28.2897,3996510.0,0
36,4.2856,1490829.0,0
10,5.5051,388912.0,0
86,18.6882,2969056.0,0
131,54.6963,5989513.0,0
1,0.0,21000.0,1
48,30.2587,2462862.0,0
11,9.4468,981006.0,0
137,50.7466,8573948.0,0
72,34.6279,3930827.0,0
111,45.8078,5309265.0,0
14,4.0865,896574.0,0
42,14.3825,3453387.0,0
230,55.5543,4845829.0,0
125,25.868,10819552.0,0
34,20.1293,2408170.0,0
9,9.4936,697818.0,0
115,3.4182,4215147.0,0
398,42.9217,37567785.0,0
30,1.4179,1825668.0,0
239,91.7616,14012086.0,0
47,13.6325,3319891.0,0
183,57.073,11880757.0,0
60,26.8708,2316631.0,0
34,15.9785,2184945.0,0
28,5.4411,2386823.0,0
110,10.097,10070975.0,0
59,9.4789,4679795.0,0
37,15.753,2830156.0,0
10,6.1644,579491.0,0
43,16.6888,3828913.0,0
15,10.6337,1289568.0,0
85,25.4828,7547033.0,0
123,42.1977,10517316.0,0
62,12.2249,3090648.0,0
88,14.0665,3786065.0,0
164,65.0754,6132950.0,0
66,16.4025,6038668.0,0
208,18.2314,13330505.0,0
36,13.9847,1825439.0,0
51,20.9544,2629485.0,0
98,20.1651,3505014.0,0
15,6.4473,1261979.0,0
40,17.2741,1760661.0,0
20,15.6697,673272.0,0
65,30.048,2635330.0,0
46,13.2771,1543314.0,0
30,14.1348,2460392.0,0
23,11.5816,1252414.0,0
11,9.6829,780743.0,0
20,14.7149,1071339.0,0
101,14.6404,4208473.0,0
98,16.4902,5913296.0,0
93,20.4312,5702815.0,0
155,25.0702,15387182.0,0
24,4.4543,1884022.0,0
95,38.3095,8154912.0,0
69,39.3268,5136697.0,0
98,10.3971,2920376.0,0
21,5.5361,1504844.0,0
19,10.3246,1622548.0,0
45,20.7822,3244861.0,0
74,10.9653,1814247.0,0
8,4.2582,539986.0,0
143,51.9042,10424208.0,0
38,23.2718,3533711.0,0
25435,0.0364,603924896.0,1
15,7.8486,627995.0,0
7,8.0431,187644.0,0
15597,0.0012,364058463.0,1
29,6.0353,2849288.0,0
135,14.3493,13363647.0,0
174,37.0801,12046554.0,0
40377,0.0462,947072106.0,1
27,14.2793,839463.0,0
17,3.5838,1585779.0,0
251,46.7802,20062081.0,0
79,20.168,3472319.0,0
30,12.2569,2507912.0,0
9,7.9684,510662.0,0
132,61.5098,3055180.0,0
19,8.6327,1714152.0,0
14,15.2932,728325.0,0
74,37.2548,6973853.0,0
451,56.5901,17494936.0,0
47,18.3669,1542846.0,0
10,8.9439,360184.0,0
32,12.5271,1250936.0,0
123,8.9885,6111460.0,0
295,41.9234,19326196.0,0
46,30.6389,3437478.0,0
50,7.2836,3451974.0,0
117,22.5046,5744469.0,0
63,20.1621,4630634.0,0
8,12.0957,242823.0,0
22,4.3722,1350988.0,0
43,26.0472,3334631.0,0
268,97.321,24907111.0,0
42,26.5142,2851901.0,0
23,3.7634,1534378.0,0
43,19.9232,3310065.0,0
99,24.8583,4723196.0,0
48,28.0092,4429003.0,0
91,39.3563,4763489.0,0
48,16.4357,4297033.0,0
1,0.0,21000.0,1
235,33.8333,23302068.0,0
26,7.5572,2058755.0,0
169,60.763,9116928.0,0
130,42.0239,5916359.0,0
75,35.0954,3934287.0,0
25,10.1079,2336026.0,0
57,18.5447,4150752.0,0
20,11.1792,923263.0,0
45,21.1671,3885822.0,0
25,4.1446,1267543.0,0
179,9.6535,4705326.0,0
63,29.917,2586424.0,0
24,7.5392,2389563.0,0
31,7.5383,809042.0,0
32,16.6207,2968539.0,0
139,17.7231,11372277.0,0
139,26.1958,3808014.0,0
29,19.8861,1075082.0,0
8,4.9139,553748.0,0
76,12.918,3178507.0,0
20,2.4274,1936480.0,0
18,8.7608,935979.0,0
32,10.2808,984535.0,0
70,9.889,3680636.0,0
68,3.1465,2591074.0,0
89,35.5549,5697238.0,0
161,70.3401,13101808.0,0
19,9.9644,507958.0,0
553,208.8852,44854932.0,0
4,8.9235,109269.0,0
33,12.0816,1997055.0,0
12,6.2732,382792.0,0
56,22.9816,4871451.0,0
32,18.2597,2910199.0,0
27,9.5047,2496419.0,0
64,33.7966,6277265.0,0
24,17.9057,877257.0,0
7,10.2059,531941.0,0
38,8.0945,963025.0,0
170,91.3824,14323805.0,0
54,13.7698,2568603.0,0
17,5.3661,1260601.0,0
170,61.8085,10688293.0,0
121,56.5744,7881023.0,0
14,11.1594,460457.0,0
65,7.9002,5599454.0,0
10,8.9877,615260.0,0
33,18.0834,3157956.0,0
35,7.1188,2286448.0,0
31,5.7273,1724791.0,0
215,57.0793,20971899.0,0
67,29.1662,2305142.0,0
78,9.068,6158120.0,0
49,29.992,2338714.0,0
92,48.6969,3146753.0,0
93,24.3218,5239975.0,0
14,13.109,783127.0,0
29,9.048,2849103.0,0
51,13.8023,3905643.0,0
22,13.7383,1403068.0,0
69,10.527,2859837.0,0
23,10.314,724206.0,0
23914,0.0098,594107212.0,1
16,4.1024,664904.0,0
21,7.0239,1192829.0,0
39,12.9682,2105146.0,0
90,39.7819,8879739.0,0
13,11.7129,466966.0,0
68,13.0315,4045975.0,0
50,24.6367,3995384.0,0
65,8.1654,3986371.0,0
65,10.1324,4307964.0,0
87,19.0405,7280684.0,0
193,38.3256,15354207.0,0
18,10.2072,612243.0,0
53,19.7351,5253475.0,0
57,7.8743,5637579.0,0
39,18.5078,3876874.0,0
178,46.3345,11409017.0,0
5844,0.0384,142066901.0,1
197,42.8561,4594747.0,0
71,26.1761,2888100.0,0
16,5.2822,1581683.0,0
983,58.8737,55328612.0,0
176,81.6433,12565183.0,0
15,1.244,1367823.0,0
382,181.6491,20184997.0,0
47,16.0101,3663476.0,0
125,27.4708,10618600.0,0
127,56.4419,8199586.0,0
76,18.2997,7133801.0,0
16,8.1723,1137735.0,0
139,12.043,6189704.0,0
21,11.2387,1390763.0,0
307,89.4538,22812659.0,0
113,51.4852,5979578.0,0
84,12.9422,8156883.0,0
38,9.2821,2584087.0,0
86,19.9865,5974819.0,0
66,11.587,6184252.0,0
26,15.2675,900595.0,0
162,32.6485,9734015.0,0
24,3.278,1678612.0,0
55,22.7537,2527997.0,0
56,20.9261,3132307.0,0
104,37.3889,6212146.0,0
243,90.9049,23047367.0,0
59,17.0004,5666493.0,0
30,14.4723,1594718.0,0
55,20.8101,3311497.0,0
1,0.0,21000.0,1
16,6.4103,1430093.0,0
1,0.0,21000.0,1
12,7.8412,963332.0,0
45,13.9946,1170145.0,0
20,10.196,1603638.0,0
32,11.8999,1472435.0,0
39,23.5457,3300088.0,0
6,8.903,141746.0,0
67,16.8622,4881369.0,0
190,31.1048,16009456.0,0
211,87.16,19707697.0,0
113,10.5181,8945417.0,0
210,23.979,11179021.0,0
42370,0.0197,991095001.0,1
31,6.6057,906788.0,0
198,32.9029,14605055.0,0
4,8.0343,126048.0,0
56,26.9413,5037221.0,0
53,3.2099,2268637.0,0
32,17.4856,1856953.0,0
60,11.6501,4807474.0,0
5,4.3283,449514.0,0
105,32.582,6781545.0,0
16,9.8603,567086.0,0
34,14.1077,853587.0,0
110,53.0104,3477354.0,0
26,5.7335,1784688.0,0
50,22.8987,3245996.0,0
106,56.7703,2504983.0,0
28,7.8185,1153442.0,0
57,22.4958,2535422.0,0
212,27.541,9256805.0,0
129,51.8614,4907004.0,0
28,16.5618,1104276.0,0
53,24.4979,4596241.0,0
46,20.2705,2379877.0,0
108,50.3523,9495187.0,0
141,26.598,8693697.0,0
65,22.7788,2745030.0,0
28,10.6907,1125763.0,0
128,45.203,9706064.0,0
57,13.6891,3743706.0,0
22,9.6507,867970.0,0
64,7.6853,5047420.0,0
1,0.0,21000.0,1
21,13.2453,1541342.0,0
33,18.2199,1028909.0,0
83,14.3217,7144009.0,0
68,11.5709,5649678.0,0
155,40.9044,6084235.0,0
66,7.8137,2378431.0,0
19,10.4181,1753175.0,0
55,14.8021,2055023.0,0
51,18.2683,4127845.0,0
54,24.4084,2450405.0,0
134,23.6648,12367407.0,0
136,59.3146,11090035.0,0
25,19.4016,1971732.0,0
39,19.5369,2513027.0,0
99,35.6271,6478729.0,0
127,46.4104,4134212.0,0
226,98.834,21475590.0,0
50,24.5299,3517439.0,0
121,18.7886,5126634.0,0
139,45.4922,6965955.0,0
13,6.6505,1205431.0,0
46,22.5616,3431934.0,0
438,76.6393,39351997.0,0
304,89.9532,28572744.0,0
58,20.2006,4657906.0,0
161,20.1957,10970404.0,0
41,24.655,3971455.0,0
841,251.3582,21271374.0,0
153,17.7201,9141413.0,0
71,40.5313,4322991.0,0
76,6.5236,4038733.0,0
44740,0.0277,1016448027.0,1
37,23.6323,2575488.0,0
155,11.6121,11629332.0,0
62,33.9616,1860388.0,0
244,126.0894,19548848.0,0
26,13.9618,1129866.0,0
115,15.5962,10501242.0,0
6133,0.0208,145602190.0,1
28,10.2601,1070069.0,0
158,60.4187,9734774.0,0
2,0.0,42000.0,1
290,26.0172,18656251.0,0
40,16.8525,1577328.0,0
17,12.0396,1528681.0,0
12,7.2243,390385.0,0
13,8.7065,531902.0,0
187,88.8383,8691438.0,0
106,25.2602,2605973.0,0
55,15.9575,5050419.0,0
5382,0.0256,133513768.0,1
10,7.1992,594774.0,0
165,19.1393,15552197.0,0
364,47.8511,15690196.0,0
32,9.0288,1696132.0,0
37,16.8247,1299158.0,0
41,18.7504,1030010.0,0
202,14.3853,6986333.0,0
151,65.9201,6379789.0,0
59,26.0541,3965124.0,0
31,17.0098,1426793.0,0
39,19.3402,1101065.0,0
43,16.4448,2191546.0,0
410,28.2174,32604322.0,0
2,0.0,42000.0,1
412,133.9779,10222757.0,0
35,16.3091,2808153.0,0
1,0.0,21000.0,1
36,18.9289,2444624.0,0
24,9.3735,957827.0,0
70,30.5635,2838217.0,0
584,117.2168,47689377.0,0
8,10.1568,407652.0,0
258,64.3945,17573466.0,0
119,15.3509,10534125.0,0
36,3.5088,2702556.0,0
29,2.3717,927459.0,0
9,7.653,722729.0,0
13,10.3257,1256185.0,0
45,10.4677,2354782.0,0
6431,0.0276,149851764.0,1
67,15.5764,2780608.0,0
41,24.7481,1258019.0,0
136,18.3539,7529488.0,0
95,8.6954,9360439.0,0
34,13.8044,2234515.0,0
315,93.3406,15385091.0,0
41,10.2779,1292858.0,0
22,10.6194,1657495.0,0
183,20.1155,15160727.0,0
34298,0.0062,768879359.0,1
22,11.409,1302937.0,0
146,50.3819,11005879.0,0
28,17.6761,2549997.0,0
133,42.1023,4357547.0,0
201,69.6646,8897383.0,0
1,0.0,21000.0,1
16,12.751,1349709.0,0
28,6.2358,1351097.0,0
28,6.9217,695166.0,0
13,4.4746,1225555.0,0
30,24.292,2062244.0,0
114,33.2177,10289746.0,0
122,27.7725,6416342.0,0
154,18.0101,3660259.0,0
84,20.8116,5240268.0,0
45604,0.0384,1032564063.0,1
59,29.6431,3604220.0,0
18,9.0665,1190786.0,0
11,11.8881,1095968.0,0
25,15.3626,668834.0,0
46,12.1598,2744609.0,0
25,16.1559,1764707.0,0
238,108.6838,6945037.0,0
88,21.5386,7688960.0,0
55,10.975,3288051.0,0
547,45.7864,40879950.0,0
101,51.2734,5367591.0,0
111,55.749,10199142.0,0
43,15.4275,3774876.0,0
29,11.5577,676226.0,0
152,77.9744,5876244.0,0
33,11.7689,1343755.0,0
8,2.3932,494487.0,0
136,27.7759,7656540.0,0
94,42.3417,6492526.0,0
123,60.618,5331679.0,0
63,14.4375,2584660.0,0
369,42.2094,20868975.0,0
205,101.4909,8430007.0,0
42,18.7636,1454775.0,0
30,2.6388,925329.0,0
376,100.5987,17606239.0,0
195,66.3608,8302701.0,0
56,32.8381,2670809.0,0
12,2.3741,1109695.0,0
20,5.7078,1497927.0,0
80,41.7835,6979896.0,0
131,49.2992,9794345.0,0
239,41.6737,15352579.0,0
41,14.1236,1878462.0,0
129,13.2079,3664325.0,0
103,33.2518,6931109.0,0
31,15.9354,2778284.0,0
182,74.737,4775129.0,0
36,5.1312,2092441.0,0
21,9.452,578852.0,0
85,17.4991,7102640.0,0
43,22.8306,923050.0,0
43,6.8912,2792321.0,0
118,34.2796,11378820.0,0
42,15.7862,3101353.0,0
72,38.4666,3679708.0,0
36,23.8034,3025640.0,0
759,374.8766,69243800.0,0
310,108.1244,30617887.0,0
69,41.734,6827899.0,0
233,82.7297,13198085.0,0
27,13.0483,1923969.0,0
14,8.1376,505731.0,0
43,7.8953,2527848.0,0
1,0.0,21000.0,1
83,21.7815,7232323.0,0
12,11.5561,967994.0,0
247,80.5367,20431971.0,0
22,14.6537,1733499.0,0
29,19.6244,2381555.0,0
47,7.0703,3760297.0,0
16,6.4455,1427356.0,0
267,15.8828,24075016.0,0
36,7.3346,2265045.0,0
134,45.6995,3995231.0,0
22,10.1284,700404.0,0
32,16.0595,2292369.0,0
1,0.0,21000.0,1
124,56.3548,8483169.0,0
45,7.1745,3436785.0,0
249,120.6833,17488831.0,0
1,0.0,21000.0,1
67,15.0719,1705823.0,0
36,12.9048,984815.0,0
26,11.981,1070237.0,0
122,46.3983,9021216.0,0
39,22.4874,3823477.0,0
52,26.623,3032259.0,0
30,13.1655,2243103.0,0
213,27.3795,16992322.0,0
2,0.0,42000.0,1
15,13.7088,1171044.0,0
15,6.721,1298916.0,0
26,20.4627,717111.0,0
44,20.5239,1442177.0,0
59,18.7603,5575943.0,0
99,19.6284,4917593.0,0
80,25.368,5187018.0,0
14,4.115,1195805.0,0
55,27.3988,3014695.0,0
48,10.1433,4440649.0,0
186,28.2819,9156253.0,0
36,20.7883,2732966.0,0
54,31.4722,3526398.0,0
141,19.0615,8129229.0,0
22,3.507,509680.0,0
10,2.7244,914957.0,0
177,36.3056,9702973.0,0
217,74.7383,9819863.0,0
102,3.0756,6409762.0,0
47,24.3051,1917886.0,0
294,14.6689,20930676.0,0
77,37.441,4601343.0,0
9,10.6345,282285.0,0
43,7.8349,1794899.0,0
109,27.6284,10315102.0,0
115,42.3637,11333769.0,0
176,22.7468,12037594.0,0
18742,0.0259,446241787.0,1
37,14.588,2885369.0,0
64,31.8599,2271088.0,0
197,60.5889,9489815.0,0
335,92.1578,26694801.0,0
189,26.3688,14458379.0,0
19,13.5873,583003.0,0
75,37.8708,4177638.0,0
3,2.1595,275959.0,0
42,19.1077,2642345.0,0
23,16.5412,2244975.0,0
178,81.8335,11522905.0,0
36,19.5886,3143778.0,0
21339,0.0353,455584225.0,1
27,8.8331,1577728.0,0
87,42.382,2218137.0,0
7,8.1758,392087.0,0
284,27.0988,8804317.0,0
42,11.6354,3418911.0,0
269,10.5318,13074020.0,0
114,43.7747,5947768.0,0
17,3.9483,1670250.0,0
96,40.8412,4523918.0,0
58,11.7617,4898297.0,0
204,5.4707,9125867.0,0
29,4.4167,2663419.0,0
21,15.1861,1933144.0,0
49,10.0062,1736682.0,0
64,15.0629,2171066.0,0
92,10.5882,5257736.0,0
26,6.5331,2592628.0,0
76,24.3695,1722177.0,0
54,27.808,4774476.0,0
129,26.8012,8363589.0,0
154,15.9821,14994952.0,0
66,16.9216,2177269.0,0
102,17.4975,10164758.0,0
130,44.0912,7840954.0,0
35,14.5069,2433732.0,0
58,27.1294,1818741.0,0
67,5.6016,4988266.0,0
18,6.1122,1696074.0,0
10,1.9989,556070.0,0
29719,0.0236,700907953.0,1
180,55.8139,5855503.0,0
49,8.7514,4690961.0,0
53,31.48,2450538.0,0
2,0.0,42000.0,1
9,5.6313,362344.0,0
333,84.2732,11068297.0,0
42,23.4781,2366878.0,0
221,103.1045,7100446.0,0
32,17.779,2988325.0,0
45,10.6656,1862834.0,0
48,26.9352,3773107.0,0
57,8.1044,2780893.0,0
136,73.2869,7970440.0,0
44,7.8782,2509605.0,0
23,14.9824,1106549.0,0
11,14.0866,1030322.0,0
56,29.0377,1294327.0,0
95,9.0769,6748950.0,0
44,2.5697,1560860.0,0
96,26.5592,4921967.0,0
54,31.0569,3913898.0,0
90,11.1362,8530549.0,0
32,10.1647,1338757.0,0
247,123.0992,21043886.0,0
113,14.9455,2585121.0,0
22,11.7023,2075555.0,0
19,11.9475,556166.0,0
343,19.2093,13591801.0,0
49,7.5228,2657861.0,0
37,5.7927,2073710.0,0
95,46.5725,2326491.0,0
20,6.3987,1267923.0,0
56,31.0041,2719109.0,0
73,17.0147,3450867.0,0
105,3.8617,6073534.0,0
55,13.6203,3201312.0,0
31,17.1276,1345687.0,0
52,23.1868,2331519.0,0
38,22.1983,2972015.0,0
32,16.3665,2604186.0,0
61,33.6065,3838477.0,0
48,28.1509,4240585.0,0
48826,0.0069,1126816880.0,1
16,5.3797,1248766.0,0
73,29.0897,2206074.0,0
46,21.6652,3579006.0,0
8,1.0409,771096.0,0
72,22.6898,4001454.0,0
44,8.6972,2229311.0,0
95,39.868,5297289.0,0
60,24.8069,4662903.0,0
131,62.6425,4122028.0,0
105,20.3111,7297524.0,0
19,6.7228,1137831.0,0
38,16.8916,959830.0,0
62,33.5338,4597357.0,0
76,36.1502,4809564.0,0
152,51.4393,10277731.0,0
104,30.2777,4310913.0,0
40,12.9401,1856464.0,0
1,0.0,21000.0,1
252,124.5836,12703336.0,0
37003,0.022,806849981.0,1
110,49.955,5686373.0,0
33,3.8223,1691286.0,0
14,6.8563,1098894.0,0
79,39.7557,6026228.0,0
1,0.0,21000.0,1
212,39.5733,5234228.0,0
119,34.6316,4708557.0,0
23,2.2302,1875969.0,0
96,6.3895,5519484.0,0
47,19.1332,2754618.0,0
37,13.4246,2213180.0,0
6,5.6136,254899.0,0
29,13.6352,1685913.0,0
204,40.5475,13466286.0,0
11556,0.0424,278314550.0,1
62,24.1821,3828900.0,0
120,21.2069,5570939.0,0
1,0.0,21000.0,1
51,24.0558,4793286.0,0
97,40.8948,5094786.0,0
89,41.1611,6944788.0,0
15,7.6069,542899.0,0
20,9.6478,1400855.0,0
172,59.2968,10046544.0,0
107,17.6784,4707729.0,0
31,11.2208,963376.0,0
51,15.1845,1592005.0,0
173,50.5926,5427696.0,0
168,37.4131,5768051.0,0
63,17.4984,3065362.0,0
16,15.1177,1373978.0,0
212,22.3659,11103669.0,0
85,9.014,2619061.0,0
98,15.4189,3017607.0,0
477,82.6803,45951740.0,0
25,3.9111,2279323.0,0
145,49.6294,13064639.0,0
95,12.6785,6714485.0,0
35,15.6374,1921090.0,0
26,12.6259,1615814.0,0
61,20.6852,4722551.0,0
15,13.1895,848492.0,0
127,43.1029,3776395.0,0
9,6.1522,360519.0,0
2,6.1451,94485.0,0
34,1.4104,723422.0,0
28,13.9538,1978186.0,0
87,41.7498,4706884.0,0
29,7.8917,652610.0,0
133,36.5653,3968923.0,0
120,18.2426,3604040.0,0
237,85.1592,8385694.0,0
24,8.7629,966659.0,0
78,21.1356,2749785.0,0
43,22.6683,3297570.0,0
322,147.8492,13579334.0,0
42,21.9418,2831877.0,0
340,73.438,24996463.0,0
33,21.612,2947177.0,0
20,2.4628,745849.0,0
115,47.6277,2956813.0,0
13,10.662,759728.0,0
33,21.1856,2751664.0,0
79,41.2327,6368354.0,0
22,14.2703,2031458.0,0
23,1.1672,2024473.0,0
6,5.8094,271097.0,0
17,10.2447,1433408.0,0
43,25.0388,4196809.0,0
